id,version,set_num
4056,1,71000-9
4058,1,480-1
4059,1,200-1
4060,1,10661-1
4063,1,8683-16
4064,1,851464-1
4065,1,1328-1
4066,1,325-2
4067,1,1420-1
4069,1,1076-4
4070,1,30150-1
4071,1,71005-0
4073,1,71342-1
4075,1,7082-1
4076,1,7575-10
4079,1,8869-1
4080,1,30285-1
4081,1,2879-1
4082,1,3713-1
4083,1,65145-1
4085,1,8943-1
4087,1,B001-1
4088,1,5960-1
4091,1,40142-1
4092,1,7666-1
4093,1,71007-12
4094,1,10225-1
4095,1,5071-1
4096,1,850953-1
4097,1,44013-1
4099,1,4294-1
4100,1,4918-1
4102,1,9758-1
4103,1,10061-1
4105,1,NIN891501-1
4108,1,2728-1
4109,1,75043-1
4110,1,8566-1
4113,1,10020-1
4114,1,1461-1
4115,1,429-1
4116,1,6864-1
4117,1,40117-1
4120,1,60145-1
4121,1,60024-13
4123,1,4524-9
4124,1,7325-1
4126,1,9509-23
4127,1,4020-1
4128,1,853358-1
4130,1,40044-1
4131,1,10196-1
4132,1,Maine-1
4133,1,8804-18
4135,1,70130-1
4138,1,76026-1
4139,1,8638-1
4140,1,7553-17
4141,1,75139-1
4143,1,41547-1
4144,1,5186-1
4145,1,991328-1
4146,1,8995-1
4147,1,5121-1
4150,1,3033-2
4151,1,5119-1
4152,1,21200-1
4153,1,7236-2
4154,1,5004120-1
4156,1,6639-1
4159,1,6616-1
4160,1,4879-1
4162,1,1113-1
4164,1,7687-20
4165,1,4459-1
4166,1,2855040-1
4168,1,4439-1
4169,1,10158-1
4171,1,3923-1
4172,1,1033-1
4173,1,125-2
4174,1,1560-2
4176,1,9333-1
4177,1,7907-10
4182,1,853441-1
4184,1,75012-1
4185,1,6607-1
4187,1,K7890-1
4189,1,991452-1
4192,1,71002-14
4195,1,6602-2
4196,1,5399-1
4201,1,1859-1
4202,1,2250-7
4203,1,955-1
4204,1,5859-1
4206,1,8682-1
4209,1,45509-1
4212,1,970618-1
4213,1,6299-5
4214,1,5912-1
4216,1,4074-1
4217,1,5050-1
4219,1,3324-1
4220,1,8918-1
4221,1,5884-1
4222,1,10015-1
4223,1,8994-1
4224,1,1953-1
4225,1,1298-16
4226,1,3431-1
4227,1,1232-1
4229,1,401-3
4230,1,8827-6
4231,1,40101-1
4232,1,2000415-1
4233,1,7753-1
4234,1,41003-1
4236,1,8268-1
4237,1,8382-1
4239,1,621-1
4240,1,8145-1
4241,1,8169-1
4243,1,4124-6
4245,1,5004283-1
4246,1,3058-1
4247,1,391-2
4248,1,4565-1
4249,1,6414-1
4250,1,5261-1
4252,1,40137
4254,1,4111-1
4255,1,4893-1
4258,1,6040-1
4259,1,8480-1
4261,1,K7945-1
4262,1,30053-1
4263,1,7501-1
4265,1,5255-1
4266,1,1170-1
4268,1,70809-1
4269,1,1066-1
4270,1,6655-1
4271,1,1785-1
4274,1,70705-1
4275,1,624-1
4276,1,10656-1
4277,1,70134-1
4278,1,7952-1
4281,1,5817-1
4282,1,8231-1
4285,1,1298-14
4286,1,8805-6
4288,1,5003096-1
4289,1,6144-1
4290,1,70589-1
4296,1,2257-1
4297,1,7958-25
4298,1,4211-1
4300,1,8483-1
4302,1,5303-1
4303,1,605-1
4304,1,40154-1
4305,1,3701-1
4306,1,988-1
4307,1,60024-16
4309,1,7732-1
4312,1,5004282-1
4313,1,10075-1
4314,1,llca27-1
4316,1,LLCA31-1
4317,1,3471-1
4318,1,60063-10
4321,1,7148-1
4322,1,41093-1
4323,1,31054-1
4325,1,79015-1
4326,1,6223-1
4327,1,10722-1
4328,1,75091-1
4329,1,71011-4
4332,1,7574-4
4333,1,7691-1
4334,1,8868-1
4335,1,8562-1
4336,1,5044-1
4337,1,2759-1
4338,1,7690-1
4339,1,4584-1
4341,1,274-1
4343,1,4892-1
4344,1,4024-6
4345,1,4514-1
4346,1,4473-1
4347,1,7626-1
4352,1,7050-1
4353,1,8227-1
4354,1,2000431-1
4357,1,852001-1
4358,1,6899-1
4359,1,196-1
4360,1,6628-1
4361,1,6610-1
4362,1,3711-1
4363,1,7894-1
4365,1,65535-1
4366,1,3038-1
4367,1,3468-1
4369,1,2520-1
4370,1,75088-1
4373,1,DKBATMANVD-1
4374,1,5134-1
4375,1,4796-1
4377,1,5068-1
4379,1,1609-1
4381,1,8402-1
4382,1,lmg009-1
4383,1,213-2
4385,1,391407-1
4387,1,1129-2
4389,1,1430-1
4391,1,30260-1
4392,1,8080-1
4394,1,1974-1
4397,1,5003562-1
4400,1,B110-1
4402,1,4797-1
4403,1,1827-1
4406,1,5059-1
4407,1,8904-1
4408,1,1181-1
4410,1,7317-1
4411,1,Beachwood-1
4412,1,30031-1
4413,1,9495-1
4415,1,7324-9
4418,1,8805-15
4421,1,5300-1
4422,1,6834-1
4423,1,7597-1
4424,1,7648-1
4425,1,2532-1
4426,1,45508-1
4427,1,390-1
4428,1,1223-1
4429,1,5004248-1
4430,1,4499536-1
4434,1,3654-1
4436,1,2147-1
4439,1,1656-2
4440,1,744-1
4441,1,5531-1
4442,1,7816-1
4443,1,7714-1
4444,1,3179-1
4446,1,1727-1
4451,1,9509-15
4452,1,llca12-1
4453,1,3470-1
4454,1,7596-1
4455,1,71002-8
4456,1,112-1
4457,1,7907-18
4458,1,8154-1
4459,1,650-1
4460,1,60003-1
4462,1,381-1
4463,1,70335-1
4464,1,709-1
4467,1,1983-1
4469,1,8803-16
4470,1,40205-1
4471,1,8604-1
4472,1,10129-1
4475,1,912-1
4477,1,6752-1
4478,1,9509-7
4479,1,7645-1
4480,1,9093-1
4481,1,6486-1
4482,1,4150-1
4486,1,70704-1
4487,1,6761-1
4488,1,987-1
4489,1,108-1
4490,1,5107-1
4491,1,45302-1
4492,1,1965-1
4493,1,8005-1
4494,1,TRUBATSIGNAL-1
4496,1,3668-1
4498,1,7090-1
4499,1,8899-1
4500,1,1357-1
4502,1,41015-1
4504,1,1670-1
4505,1,8482-1
4506,1,7712-1
4507,1,9091-1
4508,1,384-1
4509,1,41016-24
4510,1,6085-1
4511,1,41554-1
4512,1,8445-1
4513,1,8837-1
4514,1,4552-1
4516,1,9445-1
4517,1,6202-2
4518,1,6477-1
4520,1,40217-1
4521,1,4024-16
4525,1,5076-1
4526,1,8126-1
4527,1,9824-1
4528,1,853143-1
4529,1,7857-1
4530,1,10152-1
4531,1,456-1
4532,1,1865-1
4533,1,2250-19
4535,1,4025-1
4536,1,kabstud-1
4537,1,71315-1
4538,1,6567-1
4539,1,2853835-1
4542,1,3194-1
4545,1,1694-1
4548,1,41040-10
4550,1,4622-1
4551,1,70162-1
4552,1,4017-1
4553,1,K8978-1
4558,1,2845-1
4559,1,5002112-1
4560,1,3025-1
4563,1,1979-1
4564,1,991404-1
4565,1,3195-1
4567,1,10213sup-1
4568,1,10692-1
4570,1,66290-1
4574,1,75917-1
4576,1,235-1
4577,1,66207-1
4578,1,75126-1
4579,1,5626-1
4580,1,10252-1
4581,1,75900-1
4582,1,10567-1
4583,1,7574-25
4584,1,41034-1
4585,1,3839-1
4586,1,10237-1
4587,1,6902-1
4588,1,8704-1
4589,1,3189-1
4590,1,6401-1
4591,1,7958-22
4592,1,1069-1
4593,1,60136-1
4594,1,7615-1
4596,1,71240-1
4597,1,5272-1
4598,1,5617-1
4601,1,7948-1
4604,1,1703-1
4605,1,7312-1
4606,1,10676-1
4607,1,71007-5
4608,1,6403-1
4609,1,0013-1
4610,1,21029-1
4611,1,9-3
4612,1,4596-1
4616,1,8067-1
4617,1,8813-1
4618,1,9833-3
4619,1,7952-11
4620,1,4202-1
4622,1,282-2
4624,1,71002-9
4625,1,200M-1
4629,1,2585-1
4634,1,9960-1
4635,1,3075-1
4636,1,991331-2
4638,1,4002014-1
4639,1,70004-1
4640,1,60063-20
4641,1,2069-1
4643,1,VP-7
4645,1,40126-1
4646,1,6436-1
4648,1,TRUXWING-1
4649,1,852996-1
4650,1,6591-1
4652,1,6898-1
4653,1,9509-11
4654,1,7810-1
4655,1,5003575-1
4657,1,7907-25
4661,1,7600-15
4663,1,5986-1
4665,1,2250-6
4666,1,71008-18
4667,1,1269-1
4668,1,5048-1
4669,1,3300002-1
4670,1,8804-8
4671,1,3865-1
4672,1,350-3
4674,1,70225-1
4676,1,30073-1
4678,1,6323-1
4679,1,75056-10
4682,1,30080-1
4684,1,NIN891612-1
4685,1,8816-1
4686,1,41095-1
4687,1,30280-1
4690,1,bilmasks-1
4693,1,970621-1
4696,1,3342-1
4698,1,30091-1
4699,1,853353-1
4700,1,9852-1
4701,1,1296-1
4702,1,2912-1
4704,1,613-1
4705,1,4502-2
4708,1,9218-1
4709,1,6036-1
4710,1,124-1
4712,1,9457-1
4714,1,1577-1
4716,1,3622-1
4717,1,7579-1
4718,1,7522-1
4719,1,4117463-1
4720,1,5116-1
4721,1,4679-2
4722,1,Manchester-1
4723,1,5062-1
4726,1,8555-1
4728,1,5199-1
4732,1,7143-1
4733,1,5506-1
4737,1,7553-25
4739,1,66414-1
4740,1,4421-1
4741,1,700.B.1-1
4744,1,30105-1
4745,1,4452-1
4746,1,7031-1
4748,1,6021-1
4749,1,7072-1
4751,1,30244-1
4752,1,2187-1
4753,1,10568-1
4754,1,602-1
4756,1,533-1
4757,1,6087-1
4760,1,15-2
4761,1,2250-9
4763,1,6161-1
4764,1,10659-1
4765,1,4644-1
4766,1,382-1
4767,1,9930-1
4768,1,387-1
4769,1,41566-1
4771,1,66331-1
4773,1,10030-1
4775,1,3429-1
4776,1,7566-1
4779,1,3500-1
4780,1,8465-1
4782,1,9479-1
4783,1,853444-1
4788,1,4214-1
4790,1,4287082-1
4791,1,8827-8
4792,1,fruit3-1
4794,1,44011-1
4795,1,30015-1
4796,1,60091-1
4798,1,561410-1
4799,1,391-1
4801,1,648-1
4805,1,6231-1
4806,1,KT305-1
4807,1,5004251-1
4808,1,7047-1
4810,1,8203-1
4811,1,3347-1
4813,1,7962-1
4814,1,4482-1
4815,1,41040-17
4816,1,1267-1
4817,1,60147-1
4819,1,6099-1
4820,1,1495-1
4821,1,70322-1
4822,1,5590-1
4824,1,427-1
4827,1,494-1
4828,1,7668-1
4829,1,4504-2
4832,1,kk2vp1-1
4835,1,6441-1
4836,1,FR561609-1
4838,1,158-1
4840,1,8081-1
4841,1,3605-1
4844,1,4625-1
4845,1,31050-1
4846,1,71008-12
4847,1,1991-1
4848,1,8696-1
4849,1,1624-1
4854,1,75076-1
4856,1,79001-1
4857,1,9376-1
4858,1,530-1
4859,1,75017-1
4860,1,8833-6
4861,1,970009-1
4862,1,6325-1
4863,1,66188-1
4864,1,42048-1
4865,1,5289-1
4866,1,20018-1
4867,1,70232-1
4868,1,vwkit-1
4869,1,41043-1
4871,1,75023-11
4872,1,4553-1
4874,1,K8586-1
4875,1,71000-0
4877,1,41016-14
4878,1,5004196-1
4880,1,42006-1
4881,1,6351-1
4883,1,8901-1
4884,1,5002123-1
4885,1,4613-1
4886,1,858-1
4887,1,6713-1
4888,1,6946-1
4889,1,30312-1
4890,1,7684-1
4891,1,8690-1
4892,1,10040-1
4893,1,6611-1
4894,1,71014-7
4895,1,7813-1
4899,1,4113-1
4902,1,6712-1
4904,1,10002-1
4905,1,7221-1
4906,1,7324-19
4907,1,6043173-1
4908,1,41131-1
4909,1,120438-1
4912,1,125-1
4913,1,7016-1
4914,1,9558-1
4917,1,758-1
4918,1,65642-1
4920,1,4024-17
4921,1,2130-1
4922,1,755-1
4923,1,4286784-1
4924,1,4738-1
4925,1,622-1
4926,1,7786-1
4928,1,1276-1
4929,1,5841-1
4930,1,497-1
4932,1,8714-1
4933,1,8207-1
4934,1,3530-1
4935,1,622-2
4936,1,7600-11
4937,1,2519-1
4938,1,1702-1
4939,1,44004-1
4940,1,6133-1
4941,1,66495-1
4943,1,1910-1
4944,1,5136-1
4945,1,41177-1
4946,1,8892-1
4947,1,4286013-1
4948,1,C8509-1
4950,1,60024-18
4951,1,3937-1
4952,1,6975-1
4953,1,6606-1
4954,1,6896-1
4955,1,4493-1
4957,1,304-2
4958,1,6311-1
4959,1,70100-1
4961,1,4744-1
4963,1,231-2
4964,1,5043-1
4965,1,1329-1
4966,1,8721-1
4967,1,1980-1
4968,1,324-1
4969,1,65799-1
4971,1,5004260-1
4974,1,4548431-1
4975,1,658-1
4976,1,6370-1
4977,1,8829-1
4978,1,4709-1
4979,1,4163-1
4980,1,8133-1
4982,1,4428-19
4985,1,EL241501-1
4987,1,8684-17
4989,1,4933-1
4990,1,5924-1
4991,1,60104-1
4992,1,1905-1
4993,1,VP-1
4994,1,2008-1
4995,1,45001-1
4999,1,7510-1
5000,1,720-2
5001,1,4924-19
5002,1,70226-1
5003,1,71012-3
5004,1,0014-1
5005,1,40120-1
5007,1,5387-1
5008,1,3900-1
5009,1,8742-1
5013,1,8804-11
5014,1,41176-1
5015,1,42058-1
5016,1,3426-1
5017,1,4635-1
5018,1,41058-1
5020,1,6119-1
5021,1,41016-5
5023,1,853261-1
5025,1,30033-1
5027,1,6826-1
5028,1,853373-1
5029,1,5861-1
5032,1,6719-1
5033,1,8297-1
5034,1,60129-1
5035,1,8573-1
5036,1,5415-1
5037,1,70318-1
5038,1,31045-1
5039,1,K7422-1
5040,1,5763-1
5044,1,fruit7-1
5048,1,71004-13
5049,1,8793-1
5050,1,6473-1
5052,1,2586-1
5053,1,7600-3
5054,1,3000-1
5056,1,8979-1
5057,1,901-2
5059,1,6208-1
5061,1,6889-1
5062,1,4428-2
5065,1,40011-1
5066,1,4024-10
5067,1,7741-1
5068,1,8518-1
5069,1,5491-1
5070,1,9496-1
5071,1,519-15
5073,1,6090-1
5075,1,4428-22
5079,1,70736-1
5080,1,010-3
5081,1,60095-1
5082,1,852786-1
5083,1,70135-1
5086,1,7243-1
5087,1,0011-2
5088,1,comcon011-1
5091,1,4000005-1
5093,1,6271-2
5095,1,40191-1
5097,1,1723-1
5098,1,2849-1
5102,1,lmg003-2
5104,1,30261-1
5107,1,70204-1
5109,1,1230-1
5110,1,66328-1
5111,1,3559-1
5112,1,7946-1
5114,1,K7699-1
5115,1,970662-1
5119,1,30278-1
5120,1,4042-1
5121,1,70747-1
5122,1,8031-1
5123,1,NEO1048-1
5125,1,6651-1
5126,1,4506-1
5127,1,LLCA29-1
5128,1,6352-1
5129,1,2250-15
5131,1,851341-1
5133,1,71004-17
5134,1,6623-1
5137,1,K8614-1
5138,1,60056-1
5139,1,21000-2
5141,1,8301-1
5142,1,2885-1
5144,1,DKStarWars-1
5145,1,8-4
5146,1,2540-1
5147,1,10186-1
5148,1,1202-1
5149,1,1215-1
5150,1,10046-1
5152,1,41006-1
5153,1,10178-1
5154,1,8774-1
5156,1,5394-1
5157,1,4733-1
5159,1,3480-1
5160,1,8586-1
5162,1,fruit6-1
5163,1,71213-1
5164,1,30203-1
5165,1,5870-1
5166,1,7958-19
5167,1,70201-1
5169,1,75915-1
5170,1,10156-1
5171,1,4649858-1
5172,1,75106-1
5173,1,5930-1
5174,1,9973-1
5175,1,4524-2
5176,1,8143-1
5178,1,8827-5
5180,1,70808-1
5181,1,75140-1
5183,1,K8915-1
5184,1,283-1
5185,1,60051-1
5186,1,30185-1
5188,1,71013-15
5189,1,8508-1
5190,1,4578-1
5191,1,7685-1
5192,1,8163-1
5193,1,3316-20
5194,1,4428-4
5195,1,KT403-1
5196,1,4924-2
5197,1,71011-0
5198,1,6205-1
5202,1,640-2
5204,1,5880-1
5205,1,7880-1
5206,1,8831-14
5208,1,10677-1
5210,1,6850-1
5211,1,21103-1
5212,1,7704-1
5213,1,10249-1
5214,1,4119-1
5217,1,880001-1
5218,1,8759-1
5219,1,7168-1
5222,1,71010-7
5223,1,260-1
5225,1,1887-1
5227,1,75023-12
5230,1,7907-21
5232,1,71012-7
5234,1,5010-1
5237,1,71007-10
5238,1,6299-4
5239,1,7952-20
5240,1,7692-1
5241,1,30057-1
5243,1,2890-1
5244,1,71239-1
5245,1,4756-1
5246,1,1129-1
5247,1,852271-1
5248,1,K8102-1
5249,1,41023-1
5251,1,71011-15
5252,1,70164-1
5254,1,7631-1
5255,1,344-1
5257,1,850918-1
5258,1,6697-1
5259,1,1218-1
5261,1,7727-1
5262,1,361-1
5263,1,3059-1
5266,1,700GP0-1
5268,1,71013-16
5270,1,3186-1
5273,1,71010-9
5274,1,70133-1
5275,1,10721-1
5276,1,75023-17
5278,1,8805-4
5280,1,8645-1
5281,1,76058-1
5284,1,1171-1
5285,1,8503-1
5287,1,989-1
5288,1,8441-1
5291,1,8865-1
5292,1,8664-1
5293,1,2255-1
5294,1,3439-1
5295,1,71005-12
5297,1,151-1
5299,1,70403-1
5300,1,6451-1
5302,1,40153-1
5304,1,76060-1
5305,1,851353-1
5306,1,3316-21
5307,1,70700-1
5308,1,852553-1
5309,1,1286-1
5313,1,lmg007-1
5314,1,41040-22
5315,1,2139-1
5316,1,8440-1
5317,1,5533-1
5320,1,5401-1
5321,1,21127-1
5322,1,60048-1
5323,1,10012-1
5324,1,5246-1
5325,1,70701-1
5326,1,5512-1
5327,1,70590-1
5328,1,132-1
5329,1,7158-1
5330,1,3072-1
5331,1,565-2
5332,1,697-1
5334,1,6900-1
5336,1,75872-1
5337,1,71013-4
5338,1,922-2
5339,1,75125-1
5341,1,961-1
5342,1,30398-1
5343,1,6478-1
5344,1,8684-2
5345,1,4841-1
5346,1,8384-1
5347,1,10708-1
5348,1,3983-1
5351,1,5001622-1
5353,1,60062-1
5354,1,4301-1
5355,1,30243-1
5356,1,2164-1
5357,1,4962-1
5358,1,K10158-1
5361,1,4753-1
5363,1,2824-8
5366,1,71001-17
5368,1,30371-1
5369,1,7280-1
5370,1,FRNDSMAGBEACH-1
5372,1,6654-1
5373,1,7336-1
5374,1,7835-1
5375,1,6346-1
5376,1,7212-1
5377,1,60109-1
5379,1,148-1
5381,1,7600-16
5385,1,10622-1
5386,1,8831-17
5387,1,7998-1
5388,1,851400-1
5389,1,7575-12
5390,1,60114-1
5391,1,428-1
5393,1,6790-1
5394,1,10520-1
5395,1,3419-1
5399,1,6963-2
5400,1,4559-1
5401,1,9938-1
5403,1,6136-1
5404,1,comcon015-1
5408,1,6291-1
5409,1,10055-1
5410,1,9555-1
5411,1,1063-1
5412,1,1207-1
5413,1,79107-1
5414,1,ldd3-1
5415,1,183-1
5416,1,5845-1
5417,1,2161-1
5419,1,520-8
5422,1,642-2
5424,1,1336-1
5425,1,9092-1
5426,1,8293-1
5427,1,6429-1
5428,1,852844-1
5429,1,8469-1
5430,1,40128-1
5431,1,9569-1
5432,1,K7418-1
5433,1,7324-5
5434,1,76046-1
5435,1,4945-1
5436,1,1555-2
5437,1,71007-8
5441,1,10113-1
5443,1,7600-9
5444,1,5985-1
5445,1,5002941-1
5447,1,850648-1
5448,1,8117-1
5450,1,330-2
5451,1,911506-1
5452,1,3479-1
5453,1,30141-1
5454,1,5610-1
5455,1,6608-1
5456,1,5004250-1
5457,1,853340-1
5458,1,8038-1
5460,1,5004606-1
5461,1,134-1
5463,1,8156-1
5464,1,8799-1
5465,1,4842-1
5468,1,45506-1
5469,1,480-4
5471,1,2229-1
5472,1,6848-2
5473,1,40081-5
5474,1,8495-1
5475,1,8831-13
5476,1,1818-1
5477,1,7904-3
5478,1,970113-1
5481,1,60058-1
5482,1,30396-1
5483,1,3928-1
5484,1,LOC391508-1
5486,1,Chandler-1
5487,1,3926-1
5488,1,20006-1
5489,1,3663-1
5490,1,9442-1
5491,1,65801-1
5492,1,5317-1
5493,1,688-1
5496,1,71014-4
5497,1,8475-1
5498,1,8786-2
5499,1,3219-1
5500,1,78777-1
5502,1,850936-1
5505,1,8527-1
5506,1,4124-14
5507,1,1219-2
5508,1,850653-1
5509,1,10682-1
5511,1,4999-1
5512,1,785-1
5513,1,8294-1
5514,1,10183-1
5516,1,10240-1
5517,1,40116-1
5518,1,71001-0
5519,1,1973-1
5520,1,3732-1
5521,1,4942-1
5522,1,4604-1
5523,1,8034-1
5524,1,5003027-1
5525,1,7241-1
5526,1,157-2
5530,1,2824-25
5532,1,9842-1
5533,1,6082-1
5534,1,8429-1
5537,1,75115-1
5539,1,372-1
5541,1,2856224-1
5542,1,3408-1
5544,1,1235-1
5545,1,Victor-1
5549,1,41024-1
5551,1,NIN891508-1
5553,1,8803-18
5554,1,8804-17
5555,1,7066-1
5556,1,70819-1
5559,1,76028-1
5560,1,71251-1
5561,1,3384-1
5562,1,4611-1
5563,1,394-1
5564,1,7324-8
5565,1,1137-1
5566,1,8541-1
5567,1,9571-1
5572,1,8191-1
5573,1,2856236-1
5574,1,00-1
5575,1,5184-1
5576,1,8954-1
5577,1,1236-3
5579,1,4679a-2
5580,1,4497-1
5581,1,9509-20
5582,1,71006-1
5583,1,1995-1
5584,1,75080-1
5586,1,10514-1
5587,1,1974-4
5588,1,9961-1
5589,1,8519-1
5590,1,850670-1
5593,1,233-1
5595,1,cnminifigs-1
5596,1,6327-1
5597,1,2963-1
5599,1,8944-1
5600,1,5004550-1
5601,1,comcon038-1
5602,1,75873-1
5604,1,6511-1
5606,1,277-1
5607,1,6362-1
5609,1,7223-2
5611,1,400-4
5612,1,9353-1
5613,1,6061-1
5614,1,9217-1
5615,1,31002-1
5619,1,4643-1
5621,1,3243-1
5623,1,7574-23
5624,1,561505-1
5625,1,8846-1
5626,1,fruit1-1
5629,1,5680-1
5630,1,6093-1
5631,1,6407-1
5632,1,8804-5
5633,1,60022-1
5634,1,6447-1
5635,1,71004-5
5636,1,10583-1
5638,1,7942-1
5639,1,2136-1
5640,1,Watford-1
5642,1,2193-1
5643,1,1164-1
5644,1,4662-1
5645,1,K8747-1
5646,1,70142-1
5647,1,9781409350545-1
5649,1,3750-1
5651,1,8637-1
5652,1,8458-1
5654,1,4868-1
5655,1,8831-9
5658,1,71011-2
5659,1,10554-1
5660,1,6017-1
5661,1,9361-1
5662,1,3939-1
5663,1,140-2
5665,1,41111-1
5667,1,31020-1
5669,1,1076-7
5671,1,4297-1
5672,1,1581-2
5673,1,4244-1
5674,1,7656-1
5675,1,tktour-1
5677,1,9632-1
5680,1,7015-1
5681,1,1969-1
5682,1,7658-1
5684,1,70723-1
5685,1,4212838-1
5686,1,9840-1
5687,1,40105-1
5690,1,10146-1
5691,1,9441-1
5693,1,6848-3
5694,1,980-2
5698,1,9287-1
5699,1,3226-1
5700,1,3305-3
5701,1,1929-1
5702,1,9845-1
5703,1,1174-1
5704,1,5294-1
5705,1,7594-1
5706,1,SanDiego-1
5708,1,45120-1
5709,1,3637-1
5710,1,200A-1
5714,1,40214-1
5715,1,7687-16
5718,1,850686-1
5721,1,4924-14
5723,1,7-3
5725,1,5003569-1
5726,1,8827-16
5730,1,60086-1
5732,1,1218-2
5734,1,3074-1
5735,1,30274-1
5736,1,5706-1
5737,1,8114-1
5738,1,7207-1
5739,1,9585-1
5740,1,K8380-1
5741,1,1762-1
5742,1,705-4
5744,1,4483-1
5745,1,4051-1
5748,1,7720-1
5749,1,1604-1
5750,1,3828-1
5751,1,850487-1
5753,1,9667-1
5754,1,75004-1
5756,1,3406-1
5757,1,4288-1
5760,1,365-1
5762,1,8096-1
5766,1,7017-1
5768,1,6490-1
5769,1,1896-1
5771,1,30187-1
5776,1,3659-1
5777,1,7907-7
5778,1,970120-1
5779,1,4347-2
5781,1,70141-1
5782,1,6299-16
5783,1,4446-1
5784,1,8683-7
5786,1,3013-1
5787,1,371-2
5788,1,9972-1
5789,1,30216-1
5791,1,1076-22
5794,1,60063-5
5795,1,6671-1
5796,1,7912-1
5798,1,41016-10
5799,1,1246-1
5801,1,44005-1
5803,1,8284-2
5804,1,6335-1
5805,1,71210-1
5806,1,70596-1
5807,1,9786-1
5808,1,C8500-1
5809,1,2172-1
5810,1,8255-1
5812,1,41016-19
5815,1,850952-1
5819,1,8616-2
5820,1,2250-25
5821,1,1557-1
5822,1,5000023-1
5824,1,4940-1
5825,1,3724-1
5827,1,1773-1
5829,1,396-1
5830,1,282-1
5831,1,31040-1
5833,1,4000002-1
5834,1,71007-16
5835,1,3782-1
5837,1,4206-1
5838,1,850581-1
5839,1,66311-1
5840,1,5235-2
5841,1,6741-1
5842,1,4742-1
5843,1,8155-1
5845,1,7553-2
5846,1,4527-1
5847,1,853471-1
5848,1,6753-1
5849,1,8833-1
5850,1,70591-1
5852,1,7574-12
5853,1,8009-1
5854,1,9509-9
5855,1,65364-1
5856,1,Nashville-1
5857,1,66357-1
5858,1,7600-6
5859,1,4723-1
5860,1,8719-1
5861,1,3316-7
5862,1,370-1
5864,1,30349-1
5865,1,3453-1
5866,1,8866-1
5867,1,420-1
5869,1,7297-1
5870,1,1743-1
5871,1,1298-22
5872,1,5060-1
5873,1,10165-1
5875,1,41016-18
5878,1,6281-1
5879,1,60064-1
5880,1,2840-1
5881,1,6965-1
5882,1,10005-1
5884,1,1210-1
5886,1,Indianapolis-1
5887,1,137-2
5889,1,10242-1
5890,1,8097-1
5892,1,6114-1
5893,1,6781-1
5894,1,8122-1
5895,1,565-1
5896,1,71235-1
5898,1,60027-1
5899,1,71008-14
5901,1,7422-2
5902,1,10579-1
5903,1,8821-1
5904,1,66362-1
5906,1,4070-1
5907,1,70114-1
5909,1,31041-1
5910,1,8827-2
5913,1,606-1
5914,1,5195-1
5915,1,5004605-1
5916,1,561507-1
5918,1,9939-1
5919,1,1660-1
5920,1,7681-1
5921,1,30032-1
5922,1,6932-1
5924,1,79011-1
5925,1,7675-1
5927,1,994-1
5929,1,21303-1
5930,1,30023-1
5932,1,41541-1
5934,1,4947-1
5938,1,7965-1
5939,1,8259-1
5940,1,llca7-1
5943,1,70802-1
5944,1,2856223-1
5945,1,lwp01-1
5946,1,8748-1
5947,1,951-1
5949,1,8741-1
5951,1,4895-1
5953,1,75824-1
5954,1,6047-1
5955,1,K9916-1
5959,1,8111-1
5960,1,7731-1
5962,1,4243532-1
5963,1,4793-1
5965,1,41040-4
5966,1,4567-1
5967,1,7952-8
5968,1,8952-1
5970,1,K8929-1
5972,1,40222-1
5973,1,30083-1
5974,1,7798-1
5975,1,5070-1
5976,1,6175-1
5977,1,781-1
5978,1,800-2
5979,1,5001371-1
5980,1,2982-1
5982,1,3331-1
5984,1,224-3
5985,1,6508-1
5986,1,6299-7
5987,1,7795-1
5989,1,10616-1
5990,1,K8107-1
5993,1,8140-1
5994,1,42009-1
5995,1,5938-1
5996,1,FR561611-1
5997,1,7914-1
6000,1,7261-1
6001,1,4469-1
6003,1,220-1
6004,1,5475-1
6005,1,31033-1
6006,1,10511-1
6007,1,5288-1
6008,1,4161-1
6009,1,8-2
6011,1,41579-1
6014,1,7204-1
6017,1,4000013-1
6020,1,7274-1
6021,1,5004115-1
6022,1,1115-1
6023,1,LOC391406-1
6024,1,891503-1
6026,1,75021-1
6027,1,30242-1
6029,1,7324-11
6030,1,3018-1
6031,1,1922-2
6032,1,4585-1
6033,1,5489-1
6034,1,65542-1
6035,1,42027-1
6037,1,31039-1
6038,1,75023-9
6041,1,706-4
6042,1,6228-1
6044,1,41040-13
6045,1,2283-1
6046,1,30110-1
6050,1,65524-1
6051,1,265-1
6054,1,8619-2
6055,1,237-1
6056,1,1135-3
6057,1,2250-3
6058,1,5935-1
6061,1,3856-1
6064,1,10026-1
6066,1,66451-1
6067,1,3716-1
6068,1,30054-1
6069,1,60047-1
6070,1,7600-20
6072,1,21005-1
6074,1,5245-1
6075,1,2824-14
6076,1,6530-1
6079,1,853448-1
6080,1,4524-17
6081,1,6602-1
6083,1,351-1
6086,1,4924-1
6089,1,519-9
6092,1,71001-5
6093,1,1597-1
6094,1,3676-1
6095,1,30120-1
6098,1,420-4
6099,1,8380-1
6101,1,7287-1
6102,1,4134-1
6103,1,3316-4
6105,1,3323-1
6106,1,40124-1
6107,1,42059-1
6108,1,1076-16
